File_Size_Bytes,Attributes,CPU_State,Memory_State,Network,Avail_CPU_%,Avail_Memory_%,Full_Execution_Time_s,Partial_RP1_Time_s,Transmission_Time_s,Partial_RP2_Time_s,Partial_Total_Time_s,Offload_Decision
1048576,4,Medium,Idle,LAN,24.49363462,71.56831407,0.116084099,0.091657639,0.1498434,0.019843578,0.261344617,0
1048576,4,Medium,Idle,WLAN,41.37176726,72.55144739,0.116012573,0.091866732,0.329687,0.01985383,0.441407562,0
1048576,4,Medium,Medium,LAN,31.09847739,43.15969199,0.116379261,0.091873646,0.1498433,0.019790173,0.261507118,0
1048576,4,Medium,Medium,WLAN,45.0729675,34.90897791,0.11613965,0.092194796,0.3296868,0.019913197,0.441794792,0
1048576,4,Medium,Critical,LAN,30.62503475,2.284375343,0.116066217,0.091918945,0.149843,0.019637108,0.261399053,0
1048576,4,Medium,Critical,WLAN,48.08018167,16.53184016,0.116202593,0.091920614,0.3296868,0.01955986,0.441167274,0
1048576,4,Critical,Idle,LAN,14.33877746,65.71717929,0.116219521,0.09178853,0.1498434,0.019850254,0.261482184,0
1048576,4,Critical,Idle,WLAN,5.474172607,51.72638768,0.11645627,0.092106342,0.329687,0.019744635,0.441537977,0
1048576,4,Critical,Medium,LAN,14.24105556,23.84582334,0.116251707,0.092036247,0.1498435,0.019812822,0.26169257,0
1048576,4,Critical,Medium,WLAN,18.08247905,35.57788497,0.116393805,0.091960669,0.329687,0.019989967,0.441637636,0
1048576,4,Critical,Critical,LAN,9.56284615,9.469090253,0.116440773,0.092164278,0.1498435,0.019960165,0.261967943,0
1048576,4,Critical,Critical,WLAN,1.383641068,8.172340498,0.116069317,0.091847181,0.3296872,0.019589663,0.441124044,0
1048576,5,Idle,Idle,LAN,67.64000149,75.87844817,0.122351646,0.091598749,0.1498431,0.027417421,0.268859271,0
1048576,5,Idle,Idle,WLAN,56.79745027,69.05515734,0.122113228,0.091959238,0.329687,0.02714777,0.448794008,1
1048576,5,Idle,Medium,LAN,69.51908949,36.73838182,0.122374296,0.091834545,0.1498435,0.027162313,0.268840359,1
1048576,5,Idle,Medium,WLAN,61.61368572,37.29456775,0.122656107,0.091923952,0.329687,0.027291775,0.448902727,1
1048576,5,Idle,Critical,LAN,76.07453409,3.612238888,0.122369289,0.091904163,0.1498434,0.027113676,0.268861239,1
1048576,5,Idle,Critical,WLAN,57.73446305,7.137177455,0.122401714,0.091840982,0.3296868,0.027473927,0.449001709,1
1048576,5,Medium,Idle,LAN,39.34744737,59.24696027,0.122452736,0.091922283,0.1498434,0.02741456,0.269180243,1
1048576,5,Medium,Idle,WLAN,25.86773947,53.45205932,0.122097492,0.09181428,0.3296868,0.027410984,0.448912064,1
1048576,5,Medium,Medium,LAN,47.21043635,27.31943474,0.122630596,0.091892004,0.1498435,0.027241468,0.268976972,1
1048576,5,Medium,Medium,WLAN,32.13612214,32.88260674,0.12268424,0.092071533,0.3296866,0.027365446,0.449123579,1
1048576,5,Medium,Critical,LAN,41.00302191,17.16299957,0.122289658,0.091922998,0.1498435,0.027501106,0.269267605,1
1048576,5,Medium,Critical,WLAN,43.31955977,19.14679003,0.121989489,0.091663361,0.3296868,0.026547909,0.447898069,1
1048576,5,Critical,Idle,LAN,14.97990638,70.44437183,0.122279406,0.091961145,0.1498436,0.027837276,0.269642022,1
1048576,5,Critical,Idle,WLAN,17.97948939,68.1141036,0.122653246,0.091899633,0.3296872,0.027277708,0.448864541,1
1048576,5,Critical,Medium,LAN,10.51086988,28.43074329,0.122188568,0.092004538,0.1498436,0.027453184,0.269301322,1
1048576,5,Critical,Medium,WLAN,0.965992403,30.16219415,0.122411013,0.091981411,0.3296872,0.027047873,0.448716484,1
1048576,5,Critical,Critical,LAN,11.58255958,2.646904235,0.122335196,0.092004299,0.1498435,0.027266264,0.269114063,1
1048576,5,Critical,Critical,WLAN,6.670378387,13.5475467,0.122374535,0.091962337,0.329687,0.027327776,0.448977113,1
1048576,6,Idle,Idle,LAN,63.38450659,77.86921585,0.128540277,0.091993809,0.1498435,0.035136223,0.276973532,0
1048576,6,Idle,Idle,WLAN,63.92846058,75.41523569,0.128577232,0.091598749,0.3296862,0.035144329,0.456429278,0
1048576,6,Idle,Medium,LAN,51.85704778,36.62063986,0.128616095,0.091929674,0.1498435,0.034876823,0.276649998,1
1048576,6,Idle,Medium,WLAN,70.82961551,28.20949279,0.128682613,0.092067957,0.329687,0.034539461,0.456294418,1
1048576,6,Idle,Critical,LAN,59.19443664,5.356373643,0.128382921,0.091804266,0.1498434,0.034727812,0.276375478,1
1048576,6,Idle,Critical,WLAN,61.55281619,14.36100698,0.128681183,0.091975927,0.3296868,0.035529852,0.457192579,1
1048576,6,Medium,Idle,LAN,24.78881607,70.05011391,0.128675461,0.092000484,0.1498435,0.034605026,0.276449011,1
1048576,6,Medium,Idle,WLAN,21.54106935,73.51659016,0.128693104,0.092198849,0.329687,0.035095692,0.45698154,1
1048576,6,Medium,Medium,LAN,35.85924303,21.44476267,0.128791332,0.092083693,0.1498435,0.034394264,0.276321457,1
1048576,6,Medium,Medium,WLAN,26.83134986,32.01002305,0.128746033,0.091975689,0.3296868,0.034871578,0.456534067,1
1048576,6,Medium,Critical,LAN,36.68536591,0.8024199,0.128745079,0.09218955,0.1498434,0.034787416,0.276820367,1
1048576,6,Medium,Critical,WLAN,45.17924821,16.0867328,0.128598213,0.091629028,0.3296864,0.035123825,0.456439253,1
1048576,6,Critical,Idle,LAN,19.62199074,52.37265847,0.128893614,0.091867924,0.1498435,0.034625292,0.276336716,1
1048576,6,Critical,Idle,WLAN,6.139291025,57.32266948,0.128740311,0.092032909,0.329687,0.034924984,0.456644893,1
1048576,6,Critical,Medium,LAN,10.27192373,47.11884361,0.128763199,0.0917449,0.1498435,0.035109043,0.276697443,1
1048576,6,Critical,Medium,WLAN,4.10947051,25.58899446,0.128676176,0.091747046,0.3296868,0.034734249,0.456168095,1
1048576,6,Critical,Critical,LAN,6.36296527,12.52452159,0.128502131,0.092032909,0.1498434,0.035168409,0.277044719,1
1048576,6,Critical,Critical,WLAN,3.348456424,14.6774132,0.129084349,0.09176302,0.3296868,0.034504175,0.455953995,1
1048576,7,Idle,Idle,LAN,52.75824521,76.62390579,0.135050774,0.09172821,0.1498434,0.041973352,0.283544963,1
1048576,7,Idle,Idle,WLAN,74.96653083,55.50925294,0.134986877,0.092072725,0.3296872,0.042411327,0.464171253,1
1048576,7,Idle,Medium,LAN,68.29041689,38.18165742,0.134979725,0.091911316,0.1498435,0.041645288,0.283400104,1
1048576,7,Idle,Medium,WLAN,66.49338049,49.22141499,0.135239601,0.091856003,0.3296868,0.041194201,0.462737003,1
1048576,7,Idle,Critical,LAN,68.93621662,9.740519218,0.134581327,0.091786146,0.1498433,0.041204691,0.282834137,1
1048576,7,Idle,Critical,WLAN,61.85193638,15.85573516,0.13493824,0.092067719,0.329687,0.041423321,0.463178039,1
1048576,7,Medium,Idle,LAN,29.42440673,60.87935399,0.134835958,0.091761589,0.1498434,0.041101456,0.282706445,1
1048576,7,Medium,Idle,WLAN,25.97924306,57.35461821,0.13508296,0.091922522,0.3296866,0.041759968,0.463369089,1
1048576,7,Medium,Medium,LAN,34.85781299,45.4212188,0.135061741,0.091878891,0.1498434,0.041149616,0.282871907,1
1048576,7,Medium,Medium,WLAN,30.56789271,43.29382185,0.134957314,0.09192872,0.329687,0.04144001,0.463055731,1
1048576,7,Medium,Critical,LAN,27.46284384,15.48338715,0.135337591,0.091490269,0.1498432,0.041451931,0.2827854,1
1048576,7,Medium,Critical,WLAN,48.11278571,13.12064521,0.134782791,0.09196043,0.329687,0.041704893,0.463352323,1
1048576,7,Critical,Idle,LAN,19.64651875,59.71004097,0.135303736,0.091776371,0.1498434,0.041312695,0.282932466,1
1048576,7,Critical,Idle,WLAN,11.40917474,53.26816862,0.135147572,0.092035294,0.3296868,0.041691303,0.463413397,1
1048576,7,Critical,Medium,LAN,19.79525549,32.69825542,0.134967089,0.092008829,0.1498434,0.041277647,0.283129876,1
1048576,7,Critical,Medium,WLAN,0.019185488,43.65234529,0.134746075,0.091701269,0.329687,0.04171133,0.4630996,1
1048576,7,Critical,Critical,LAN,17.67122052,0.061681682,0.135054827,0.092132092,0.1498433,0.041234016,0.283209408,1
1048576,7,Critical,Critical,WLAN,2.517435898,9.658882046,0.134716988,0.091886759,0.329687,0.04104495,0.462618709,1
1048576,8,Idle,Idle,LAN,54.27639439,56.98576783,0.141034603,0.091708422,0.1498434,0.047963858,0.289515679,1
1048576,8,Idle,Idle,WLAN,66.67726646,59.31303668,0.14070487,0.091772556,0.3296872,0.048798561,0.470258317,1
1048576,8,Idle,Medium,LAN,76.80792268,45.21980647,0.140593052,0.091854334,0.1498434,0.048226833,0.289924567,1
1048576,8,Idle,Medium,WLAN,61.91847702,31.63001533,0.141228437,0.091947556,0.3296868,0.048279524,0.469913879,1
1048576,8,Idle,Critical,LAN,74.92376488,9.048854127,0.140844822,0.092065096,0.1498435,0.048730612,0.290639208,1
1048576,8,Idle,Critical,WLAN,55.09743185,3.563318559,0.141112566,0.091756582,0.3296868,0.048351049,0.469794432,1
1048576,8,Medium,Idle,LAN,23.75510822,59.54219091,0.140830755,0.091534853,0.149843,0.048380375,0.289758228,1
1048576,8,Medium,Idle,WLAN,46.39606814,69.51133712,0.141049862,0.091868877,0.329687,0.048014164,0.469570041,1
1048576,8,Medium,Medium,LAN,43.12286891,47.51560005,0.141083717,0.091915846,0.1498434,0.048001289,0.289760535,1
1048576,8,Medium,Medium,WLAN,26.94364622,45.44661484,0.140993357,0.092016459,0.329687,0.048484802,0.470188261,1
1048576,8,Medium,Critical,LAN,33.77075772,11.92373738,0.14086771,0.091961384,0.1498435,0.048586845,0.290391729,1
1048576,8,Medium,Critical,WLAN,36.2153582,5.303466378,0.140963316,0.091774464,0.329687,0.04807806,0.469539524,1
1048576,8,Critical,Idle,LAN,1.487121683,70.10504993,0.141009092,0.092041254,0.1498434,0.048338175,0.290222829,1
1048576,8,Critical,Idle,WLAN,18.19323133,66.52943047,0.141350746,0.091888905,0.3296866,0.048081636,0.469657141,1
1048576,8,Critical,Medium,LAN,13.59532101,42.56160804,0.140986204,0.091969252,0.1498436,0.048088789,0.289901641,1
1048576,8,Critical,Medium,WLAN,8.117191209,30.94443589,0.141336679,0.092028856,0.329687,0.049004555,0.470720411,1
1048576,8,Critical,Critical,LAN,6.485838004,11.40073084,0.140735865,0.091717005,0.1498434,0.04832077,0.289881175,1
1048576,8,Critical,Critical,WLAN,19.07136219,16.73109755,0.141056061,0.092041016,0.329686,0.048265457,0.469992473,1
1048576,9,Idle,Idle,LAN,59.24785306,66.147406,0.147441387,0.092164993,0.1498434,0.054550171,0.296558564,1
1048576,9,Idle,Idle,WLAN,55.69911742,59.48269158,0.146871328,0.091641903,0.3296868,0.054554224,0.475882927,1
1048576,9,Idle,Medium,LAN,61.53491301,40.81689443,0.147219896,0.091908455,0.1498434,0.054507971,0.296259826,1
1048576,9,Idle,Medium,WLAN,63.22728046,48.51006395,0.147376299,0.091686726,0.329687,0.05432725,0.475700975,1
1048576,9,Idle,Critical,LAN,66.87091673,9.822251334,0.147316217,0.092001438,0.1498436,0.054975748,0.296820786,1
1048576,9,Idle,Critical,WLAN,60.56181727,17.77998608,0.147319078,0.091880083,0.3296868,0.055215597,0.47678248,1
1048576,9,Medium,Idle,LAN,27.59246355,74.36423331,0.147452593,0.091867924,0.1498436,0.054408073,0.296119597,1
1048576,9,Medium,Idle,WLAN,34.70154117,60.05818603,0.147242308,0.091948032,0.329687,0.054734945,0.476369978,1
1048576,9,Medium,Medium,LAN,41.9658228,28.78925245,0.147384882,0.092152834,0.1498435,0.055162191,0.297158525,1
1048576,9,Medium,Medium,WLAN,40.70311835,33.31827528,0.147154093,0.091826916,0.3296866,0.054793835,0.47630735,1
1048576,9,Medium,Critical,LAN,42.60226394,2.747431796,0.147303343,0.091662407,0.1498433,0.055041552,0.296547259,1
1048576,9,Medium,Critical,WLAN,21.80996559,15.78974721,0.147423744,0.092000246,0.329687,0.05457902,0.476266266,1
1048576,9,Critical,Idle,LAN,3.225954384,59.88719959,0.147354364,0.092141867,0.1498434,0.055090189,0.297075456,1
1048576,9,Critical,Idle,WLAN,2.681520931,62.70446129,0.146953821,0.091863155,0.329687,0.054900408,0.476450563,1
1048576,9,Critical,Medium,LAN,10.69805785,22.06522175,0.147203445,0.091873169,0.1498433,0.055167675,0.296884144,1
1048576,9,Critical,Medium,WLAN,4.705547308,26.41571905,0.147421598,0.091963053,0.3296868,0.055102587,0.476752439,1
1048576,9,Critical,Critical,LAN,1.393828004,14.23356671,0.147333145,0.091716051,0.1498434,0.054515839,0.29607529,1
1048576,9,Critical,Critical,WLAN,6.632468767,7.986980933,0.147083044,0.091840744,0.3296868,0.054454565,0.475982109,1
1048576,10,Idle,Idle,LAN,54.4681384,76.23870301,0.153494358,0.091762781,0.1498434,0.061234236,0.302840417,1
1048576,10,Idle,Idle,WLAN,51.13204237,63.32287522,0.153556585,0.091875076,0.329687,0.061388493,0.482950569,1
1048576,10,Idle,Medium,LAN,58.76779293,24.94960127,0.153223991,0.091822386,0.1498434,0.061265469,0.302931254,1
1048576,10,Idle,Medium,WLAN,57.42247879,21.38935472,0.153539896,0.092167854,0.329687,0.061615944,0.483470798,1
1048576,10,Idle,Critical,LAN,56.49714368,3.464259178,0.153580666,0.092091084,0.1498434,0.061364651,0.303299134,1
1048576,10,Idle,Critical,WLAN,72.27960679,0.36961165,0.153420448,0.092129707,0.3296868,0.06090951,0.482726017,1
1048576,10,Medium,Idle,LAN,48.94711809,70.95745313,0.153500795,0.092092991,0.1498435,0.061535835,0.303472326,1
1048576,10,Medium,Idle,WLAN,25.94872252,56.18929257,0.153620005,0.091964722,0.3296868,0.061643124,0.483294645,1
1048576,10,Medium,Medium,LAN,47.14812443,22.97510944,0.153324366,0.091850281,0.1498434,0.061211348,0.302905028,1
1048576,10,Medium,Medium,WLAN,23.32757116,31.3662424,0.153176308,0.091910362,0.3296868,0.061039925,0.482637087,1
1048576,10,Medium,Critical,LAN,33.8716554,17.13888149,0.153515577,0.091871738,0.1498434,0.061520576,0.303235715,1
1048576,10,Medium,Critical,WLAN,49.58997912,4.925788864,0.153484821,0.091781855,0.3296868,0.060534239,0.482002893,1
1048576,10,Critical,Idle,LAN,19.48398196,52.89599807,0.153307915,0.091956377,0.1498434,0.061350584,0.303150361,1
1048576,10,Critical,Idle,WLAN,10.2243657,70.86314047,0.153428316,0.092133999,0.329687,0.06148243,0.483303428,1
1048576,10,Critical,Medium,LAN,18.52825523,27.31452105,0.15340662,0.091814756,0.1498434,0.061532259,0.303190415,1
1048576,10,Critical,Medium,WLAN,0.22554596,23.17132529,0.153341532,0.091779709,0.3296868,0.061423063,0.482889572,1
1048576,10,Critical,Critical,LAN,5.750817121,9.596468837,0.154066563,0.091858864,0.1498433,0.061021328,0.302723492,1
1048576,10,Critical,Critical,WLAN,5.489198067,15.34006411,0.153517723,0.091781378,0.3296866,0.060864449,0.482332426,1
1048576,11,Idle,Idle,LAN,57.05290124,59.26095966,0.159729004,0.092167854,0.1498435,0.067620039,0.309631393,1
1048576,11,Idle,Idle,WLAN,54.36388433,67.27117012,0.159591913,0.092071533,0.3296864,0.067426205,0.489184138,1
1048576,11,Idle,Medium,LAN,67.26217664,43.7126215,0.159927368,0.091950417,0.1498433,0.067644358,0.309438074,1
1048576,11,Idle,Medium,WLAN,51.34993167,33.45553284,0.159484625,0.092089891,0.329687,0.067204952,0.488981844,1
1048576,11,Idle,Critical,LAN,65.84017861,0.811288989,0.159373283,0.091950178,0.1498435,0.06750989,0.309303568,1
1048576,11,Idle,Critical,WLAN,54.18103868,12.26035251,0.15977025,0.091922522,0.329687,0.067682981,0.489292503,1
1048576,11,Medium,Idle,LAN,39.85831984,74.29918615,0.159405708,0.091734886,0.1498433,0.067847729,0.309425915,1
1048576,11,Medium,Idle,WLAN,47.09998024,67.12237839,0.160294533,0.091919422,0.3296868,0.067219019,0.488825241,1
1048576,11,Medium,Medium,LAN,36.82702437,48.49211978,0.159553289,0.091711521,0.1498433,0.066729307,0.308284128,1
1048576,11,Medium,Medium,WLAN,31.67724296,26.13023724,0.159868956,0.091924906,0.329687,0.067572355,0.489184261,1
1048576,11,Medium,Critical,LAN,33.44847384,17.18105477,0.159665585,0.091802597,0.1498435,0.067533493,0.30917959,1
1048576,11,Medium,Critical,WLAN,37.26305724,14.9579611,0.159979582,0.091941595,0.329687,0.067004919,0.488633514,1
1048576,11,Critical,Idle,LAN,16.33640757,69.41680916,0.159409046,0.091854572,0.1498434,0.067640543,0.309338515,1
1048576,11,Critical,Idle,WLAN,0.501182763,75.20047256,0.15955615,0.092035294,0.329687,0.067234278,0.488956571,1
1048576,11,Critical,Medium,LAN,9.744500336,32.33843936,0.159733534,0.091839552,0.1498434,0.067799807,0.309482759,1
1048576,11,Critical,Medium,WLAN,17.56478277,32.77829214,0.159259319,0.091744423,0.3296866,0.067414284,0.488845307,1
1048576,11,Critical,Critical,LAN,15.78191276,2.33916728,0.159639359,0.091937304,0.1498434,0.066914558,0.308695262,1
1048576,11,Critical,Critical,WLAN,6.954353256,2.544140289,0.15958333,0.091771603,0.3296868,0.066744804,0.488203207,1
1048576,12,Idle,Idle,LAN,52.29464688,59.5509683,0.165747643,0.091978073,0.1498435,0.073918343,0.315739916,1
1048576,12,Idle,Idle,WLAN,65.32399962,57.7355415,0.165688276,0.091894627,0.329687,0.073817253,0.49539888,1
1048576,12,Idle,Medium,LAN,53.82518541,26.71253831,0.165655375,0.092259407,0.1498434,0.074017763,0.31612057,1
1048576,12,Idle,Medium,WLAN,60.36686612,48.98440764,0.165883541,0.091344118,0.329686,0.073158979,0.494189098,1
1048576,12,Idle,Critical,LAN,51.61034904,0.262327777,0.165745735,0.091712713,0.1498432,0.073899508,0.315455421,1
1048576,12,Idle,Critical,WLAN,73.93718695,12.72659921,0.165934563,0.091933727,0.3296868,0.073303461,0.494923988,1
1048576,12,Medium,Idle,LAN,26.70846333,64.04574507,0.165928841,0.091996908,0.1498435,0.074167013,0.316007421,1
1048576,12,Medium,Idle,WLAN,33.45657824,52.7819627,0.165854454,0.092018127,0.329687,0.073657513,0.49536264,1
1048576,12,Medium,Medium,LAN,41.28373033,34.28717828,0.16607213,0.09194994,0.1498434,0.073629618,0.315422957,1
1048576,12,Medium,Medium,WLAN,22.77172095,26.16834937,0.165789604,0.092076778,0.3296868,0.073453665,0.495217243,1
1048576,12,Medium,Critical,LAN,22.45147831,4.942451105,0.166131735,0.092055082,0.1498436,0.074037552,0.315936234,1
1048576,12,Medium,Critical,WLAN,41.16758705,9.446033062,0.165713787,0.091681242,0.3296866,0.073489189,0.494857031,1
1048576,12,Critical,Idle,LAN,0.126222298,76.65428258,0.165749311,0.091815233,0.1498435,0.073633194,0.315291927,1
1048576,12,Critical,Idle,WLAN,2.049845817,57.60316837,0.166051626,0.091893435,0.3296868,0.07361269,0.495192924,1
1048576,12,Critical,Medium,LAN,13.00072479,29.90640012,0.165596008,0.092213631,0.1498435,0.07312274,0.31517987,1
1048576,12,Critical,Medium,WLAN,3.229809314,31.61749083,0.165828228,0.09221077,0.3296872,0.073494434,0.495392404,1
1048576,12,Critical,Critical,LAN,2.779529854,14.54986751,0.16599226,0.091949224,0.1498434,0.074195862,0.315988486,1
1048576,12,Critical,Critical,WLAN,7.143868775,8.584267844,0.165472031,0.091913223,0.329687,0.073566914,0.495167137,1
1048576,13,Idle,Idle,LAN,78.6450631,56.19737946,0.172128677,0.091898203,0.1498435,0.080361605,0.322103308,1
1048576,13,Idle,Idle,WLAN,54.80689104,55.74148558,0.172011375,0.091946363,0.329687,0.079881907,0.50151527,1
1048576,13,Idle,Medium,LAN,67.95636103,24.99822802,0.171933174,0.091825962,0.1498435,0.080078363,0.321747825,1
1048576,13,Idle,Medium,WLAN,73.17098388,31.26647655,0.171996355,0.091919899,0.3296868,0.079605341,0.50121204,1
1048576,13,Idle,Critical,LAN,69.99023725,13.80269465,0.171854496,0.092001438,0.1498435,0.080682993,0.322527931,1
1048576,13,Idle,Critical,WLAN,51.2375932,0.89932558,0.172092438,0.092020512,0.3296872,0.079901695,0.501609407,1
1048576,13,Medium,Idle,LAN,32.90286641,51.89661142,0.171918154,0.091827393,0.1498432,0.079730511,0.321401103,1
1048576,13,Medium,Idle,WLAN,46.94722125,72.86632307,0.171891212,0.091982603,0.3296872,0.080328941,0.501998744,1
1048576,13,Medium,Medium,LAN,30.71853196,36.6782985,0.171488523,0.091904879,0.1498434,0.080238581,0.321986859,1
1048576,13,Medium,Medium,WLAN,25.88927719,39.49421973,0.172093153,0.09196806,0.329687,0.079319954,0.500975013,1
1048576,13,Medium,Critical,LAN,42.52738275,13.32339888,0.171808958,0.092024326,0.1498436,0.079765558,0.321633485,1
1048576,13,Medium,Critical,WLAN,28.21848857,6.169398627,0.172184944,0.091902494,0.329687,0.080216885,0.501806379,1
1048576,13,Critical,Idle,LAN,19.55323282,65.46972629,0.171978951,0.091840267,0.1498434,0.079711199,0.321394866,1
1048576,13,Critical,Idle,WLAN,1.936088807,72.32038565,0.172058582,0.091951132,0.3296868,0.080141306,0.501779238,1
1048576,13,Critical,Medium,LAN,19.72037698,43.40072544,0.172165632,0.09215188,0.1498435,0.079767227,0.321762607,1
1048576,13,Critical,Medium,WLAN,6.456524786,47.92162476,0.171822786,0.091892004,0.3296868,0.079616547,0.501195351,1
1048576,13,Critical,Critical,LAN,8.936409889,5.055603283,0.172023773,0.09186101,0.1498435,0.080186605,0.321891115,1
1048576,13,Critical,Critical,WLAN,3.261959208,0.512039697,0.172037601,0.092040062,0.3296866,0.07969141,0.501418072,1
1048576,14,Idle,Idle,LAN,72.85108334,78.38172247,0.178178072,0.091896534,0.1498434,0.086092234,0.327832168,0
1048576,14,Idle,Idle,WLAN,56.94002035,56.2620285,0.178380966,0.091989517,0.3296872,0.085877657,0.507554374,1
1048576,14,Idle,Medium,LAN,58.76126804,29.24452089,0.179112196,0.091922045,0.1498435,0.08632946,0.328095005,1
1048576,14,Idle,Medium,WLAN,72.64964546,25.93634632,0.178267479,0.092131615,0.3296868,0.085769176,0.507587591,1
1048576,14,Idle,Critical,LAN,51.44024554,2.534031393,0.178097248,0.09203577,0.1498435,0.086529016,0.328408287,1
1048576,14,Idle,Critical,WLAN,59.67379987,0.087741497,0.177908421,0.092021465,0.3296868,0.086082697,0.507790962,1
1048576,14,Medium,Idle,LAN,36.71913053,64.93151697,0.177938223,0.091846943,0.1498435,0.086213112,0.327903555,1
1048576,14,Medium,Idle,WLAN,28.21411606,61.61265052,0.178200006,0.091951847,0.3296868,0.086327314,0.507965961,1
1048576,14,Medium,Medium,LAN,38.07284053,27.82759155,0.178371906,0.091734409,0.1498434,0.086499929,0.328077739,1
1048576,14,Medium,Medium,WLAN,47.81692704,48.13509548,0.178164005,0.092055798,0.3296866,0.085747957,0.507490355,1
1048576,14,Medium,Critical,LAN,29.52590866,19.94737808,0.178337336,0.092030764,0.1498435,0.086261511,0.328135774,1
1048576,14,Medium,Critical,WLAN,24.9062868,4.543008801,0.178635836,0.092102528,0.3296868,0.086181402,0.50797073,1
1048576,14,Critical,Idle,LAN,7.45452423,59.96736409,0.178517342,0.091890574,0.1498435,0.085656643,0.327390716,1
1048576,14,Critical,Idle,WLAN,15.35595571,76.04694729,0.178567886,0.091976166,0.3296872,0.086619616,0.508282981,1
1048576,14,Critical,Medium,LAN,18.47078394,38.89952783,0.178199768,0.092103243,0.1498435,0.085913658,0.327860401,1
1048576,14,Critical,Medium,WLAN,5.581470816,25.69185212,0.178143501,0.091629744,0.3296864,0.086171865,0.507488009,1
1048576,14,Critical,Critical,LAN,9.154345543,8.839038172,0.178150892,0.092052698,0.1498434,0.08592701,0.327823108,1
1048576,14,Critical,Critical,WLAN,11.33668291,9.128351821,0.178517818,0.091990709,0.3296872,0.086020708,0.507698617,1
1048576,15,Idle,Idle,LAN,75.86440908,67.6729838,0.18423295,0.092128515,0.1498435,0.092701912,0.334673927,0
1048576,15,Idle,Idle,WLAN,70.31885852,61.54973648,0.184617043,0.091995955,0.3296866,0.092609644,0.514292198,0
1048576,15,Idle,Medium,LAN,75.75966051,38.77728028,0.18457675,0.091881275,0.1498436,0.09237504,0.334099915,1
1048576,15,Idle,Medium,WLAN,73.29545381,46.53994256,0.18442893,0.09184742,0.3296868,0.092520952,0.514055172,1
1048576,15,Idle,Critical,LAN,68.61430345,14.52097891,0.183858633,0.091668844,0.1498435,0.092665195,0.33417754,1
1048576,15,Idle,Critical,WLAN,79.67437899,10.61881154,0.184509993,0.0919559,0.329687,0.092756987,0.514399887,1
1048576,15,Medium,Idle,LAN,37.79642297,58.75887944,0.184472084,0.092036486,0.1498436,0.092856169,0.334736254,1
1048576,15,Medium,Idle,WLAN,24.90074198,76.38711451,0.184252024,0.091913223,0.329687,0.092723846,0.51432407,1
1048576,15,Medium,Medium,LAN,32.07332343,44.22480383,0.184350967,0.091997147,0.1498435,0.092108488,0.333949135,1
1048576,15,Medium,Medium,WLAN,25.17523645,29.04892915,0.18454361,0.09224391,0.329687,0.092450142,0.514381052,1
1048576,15,Medium,Critical,LAN,37.8584093,14.23699514,0.184566736,0.091894627,0.1498436,0.092563868,0.334302094,1
1048576,15,Medium,Critical,WLAN,41.69613371,5.512462923,0.184505463,0.091796875,0.3296852,0.09272933,0.514211405,1
1048576,15,Critical,Idle,LAN,7.514731489,54.8733629,0.184132099,0.091982365,0.1498436,0.092996836,0.3348228,1
1048576,15,Critical,Idle,WLAN,19.37918653,58.62091754,0.184370041,0.091876507,0.3296868,0.092510462,0.514073769,1
1048576,15,Critical,Medium,LAN,19.54213309,36.21125661,0.18456912,0.091667175,0.1498433,0.092892408,0.334402884,1
1048576,15,Critical,Medium,WLAN,10.01140375,21.35621663,0.184352636,0.091706753,0.3296866,0.092452526,0.513845879,1
1048576,15,Critical,Critical,LAN,15.90485825,1.930531128,0.184396982,0.091776848,0.1498436,0.092613697,0.334234145,1
1048576,15,Critical,Critical,WLAN,12.34854991,14.02745955,0.184221745,0.091938496,0.3296868,0.093052149,0.514677444,1
1048576,16,Idle,Idle,LAN,66.57542393,77.53523178,0.190613508,0.092034101,0.1498434,0.098801613,0.340679114,0
1048576,16,Idle,Idle,WLAN,78.68262142,58.95598764,0.191078424,0.091926098,0.3296866,0.099002361,0.520615059,1
1048576,16,Idle,Medium,LAN,73.82940391,28.6216365,0.190887451,0.091790438,0.1498434,0.09854722,0.340181058,1
1048576,16,Idle,Medium,WLAN,56.54013762,32.38409037,0.190588236,0.091867447,0.329687,0.099466562,0.521021009,1
1048576,16,Idle,Critical,LAN,71.08557699,0.951526112,0.19079113,0.091871262,0.1498435,0.098665237,0.340379999,1
1048576,16,Idle,Critical,WLAN,76.93981022,0.928899563,0.190146923,0.09186101,0.329687,0.098572493,0.520120502,1
1048576,16,Medium,Idle,LAN,38.33081409,69.1118096,0.190747023,0.092372417,0.1498436,0.099824429,0.342040446,1
1048576,16,Medium,Idle,WLAN,40.35661879,55.55170688,0.190645933,0.091921091,0.329687,0.099391222,0.520999313,1
1048576,16,Medium,Medium,LAN,40.58407037,32.70514534,0.190917253,0.091876984,0.1498435,0.098846912,0.340567396,1
1048576,16,Medium,Medium,WLAN,39.73938924,39.1171596,0.19076252,0.091871262,0.3296868,0.099601984,0.521160046,1
1048576,16,Medium,Critical,LAN,25.84808709,10.78113969,0.190523863,0.09179306,0.1498434,0.098483562,0.340120023,1
1048576,16,Medium,Critical,WLAN,25.09849677,5.493813917,0.190837383,0.09198451,0.329687,0.099436998,0.521108509,1
